timestamp,ip_address,user_id,event_type,severity,status_code,response_time,log_message,is_anomaly
2025-01-15 20:16:43.455731,192.168.1.46,user_002,DATABASE_QUERY,INFO,200,206.43,Success: DATABASE_QUERY completed normally. Response time: 206.43ms,0
2025-01-15 20:20:48.455731,192.168.1.43,user_020,FILE_ACCESS,INFO,200,225.74,Success: FILE_ACCESS completed normally. Response time: 225.74ms,0
2025-01-15 20:41:04.455731,192.168.1.28,user_008,DATABASE_QUERY,INFO,200,268.66,Success: DATABASE_QUERY completed normally. Response time: 268.66ms,0
2025-01-15 20:51:35.455731,192.168.1.44,user_005,DATABASE_QUERY,INFO,200,287.61,Success: DATABASE_QUERY completed normally. Response time: 287.61ms,0
2025-01-15 20:54:38.455731,192.168.1.48,user_004,API_CALL,INFO,200,260.45,Success: API_CALL completed normally. Response time: 260.45ms,0
2025-01-15 20:55:06.455731,192.168.1.2,user_014,API_CALL,INFO,201,281.22,Success: API_CALL completed normally. Response time: 281.22ms,0
2025-01-15 21:29:13.455731,192.168.1.12,user_015,SYSTEM_UPDATE,INFO,200,127.01,Success: SYSTEM_UPDATE completed normally. Response time: 127.01ms,0
2025-01-15 21:56:46.455731,192.168.1.16,user_017,LOGIN,INFO,200,147.88,Success: LOGIN completed normally. Response time: 147.88ms,0
2025-01-15 22:05:46.455731,192.168.1.49,user_017,API_CALL,INFO,200,250.76,Success: API_CALL completed normally. Response time: 250.76ms,0
2025-01-15 22:09:36.455731,192.168.1.5,user_007,DATABASE_QUERY,INFO,200,125.62,Success: DATABASE_QUERY completed normally. Response time: 125.62ms,0
2025-01-15 22:11:08.455731,192.168.1.38,user_016,LOGIN,INFO,200,179.68,Success: LOGIN completed normally. Response time: 179.68ms,0
2025-01-15 22:11:36.455731,192.168.1.49,user_012,LOGOUT,INFO,200,137.33,Success: LOGOUT completed normally. Response time: 137.33ms,0
2025-01-15 22:12:11.455731,192.168.1.41,user_019,FILE_ACCESS,INFO,201,203.36,Success: FILE_ACCESS completed normally. Response time: 203.36ms,0
2025-01-15 22:32:32.455731,192.168.1.10,user_011,FILE_ACCESS,INFO,200,197.15,Success: FILE_ACCESS completed normally. Response time: 197.15ms,0
2025-01-15 22:33:32.455731,192.168.1.34,user_004,FILE_ACCESS,INFO,200,147.56,Success: FILE_ACCESS completed normally. Response time: 147.56ms,0
2025-01-15 22:40:19.455731,192.168.1.11,user_014,FILE_ACCESS,ERROR,404,210.43,Client Error: FILE_ACCESS request failed with status 404. Response time: 210.43ms,0
2025-01-15 22:41:28.455731,192.168.1.17,user_017,LOGOUT,INFO,200,153.99,Success: LOGOUT completed normally. Response time: 153.99ms,0
2025-01-15 23:14:54.455731,192.168.1.20,user_019,SYSTEM_UPDATE,INFO,200,240.3,Success: SYSTEM_UPDATE completed normally. Response time: 240.30ms,0
2025-01-15 23:31:34.455731,192.168.1.30,user_001,FILE_ACCESS,ERROR,400,185.03,Client Error: FILE_ACCESS request failed with status 400. Response time: 185.03ms,0
2025-01-15 23:37:14.455731,192.168.1.7,user_012,LOGOUT,INFO,200,276.37,Success: LOGOUT completed normally. Response time: 276.37ms,0
2025-01-16 00:04:44.455731,192.168.1.32,user_008,API_CALL,INFO,200,179.82,Success: API_CALL completed normally. Response time: 179.82ms,0
2025-01-16 00:13:06.455731,192.168.1.47,user_009,FILE_ACCESS,INFO,200,103.81,Success: FILE_ACCESS completed normally. Response time: 103.81ms,0
2025-01-16 00:39:45.455731,192.168.1.8,user_020,LOGOUT,INFO,200,137.9,Success: LOGOUT completed normally. Response time: 137.90ms,0
2025-01-16 00:45:16.455731,192.168.1.40,user_009,API_CALL,INFO,200,252.26,Success: API_CALL completed normally. Response time: 252.26ms,0
2025-01-16 01:12:09.455731,192.168.1.27,user_005,FILE_ACCESS,ERROR,400,203.99,Client Error: FILE_ACCESS request failed with status 400. Response time: 203.99ms,0
2025-01-16 01:14:59.455731,192.168.1.33,user_002,SYSTEM_UPDATE,INFO,200,191.98,Success: SYSTEM_UPDATE completed normally. Response time: 191.98ms,0
2025-01-16 01:31:49.455731,192.168.1.34,user_007,API_CALL,INFO,200,175.18,Success: API_CALL completed normally. Response time: 175.18ms,0
2025-01-16 02:04:06.455731,192.168.1.47,user_002,API_CALL,INFO,200,163.08,Success: API_CALL completed normally. Response time: 163.08ms,0
2025-01-16 02:17:22.455731,192.168.1.24,user_018,LOGOUT,ERROR,401,252.33,Client Error: LOGOUT request failed with status 401. Response time: 252.33ms,0
2025-01-16 02:36:19.455731,192.168.1.10,user_005,API_CALL,INFO,200,261.66,Success: API_CALL completed normally. Response time: 261.66ms,0
2025-01-16 02:46:44.455731,192.168.1.17,user_015,LOGOUT,INFO,200,187.87,Success: LOGOUT completed normally. Response time: 187.87ms,0
2025-01-16 02:47:45.455731,192.168.1.36,user_009,API_CALL,INFO,200,219.52,Success: API_CALL completed normally. Response time: 219.52ms,0
2025-01-16 02:48:18.455731,192.168.1.12,user_009,DATABASE_QUERY,ERROR,400,165.56,Client Error: DATABASE_QUERY request failed with status 400. Response time: 165.56ms,0
2025-01-16 02:57:34.455731,192.168.1.4,user_015,API_CALL,INFO,200,270.31,Success: API_CALL completed normally. Response time: 270.31ms,0
2025-01-16 02:58:01.455731,192.168.1.12,user_011,API_CALL,INFO,200,164.91,Success: API_CALL completed normally. Response time: 164.91ms,0
2025-01-16 03:13:30.455731,192.168.1.22,user_011,API_CALL,INFO,200,207.29,Success: API_CALL completed normally. Response time: 207.29ms,0
2025-01-16 03:14:54.455731,192.168.1.36,user_017,DATABASE_QUERY,INFO,200,195.25,Success: DATABASE_QUERY completed normally. Response time: 195.25ms,0
2025-01-16 03:21:56.455731,192.168.1.32,user_004,LOGOUT,INFO,200,109.32,Success: LOGOUT completed normally. Response time: 109.32ms,0
2025-01-16 03:25:24.455731,192.168.1.16,user_017,API_CALL,INFO,200,275.99,Success: API_CALL completed normally. Response time: 275.99ms,0
2025-01-16 03:32:45.455731,192.168.1.11,user_006,SYSTEM_UPDATE,INFO,201,174.96,Success: SYSTEM_UPDATE completed normally. Response time: 174.96ms,0
2025-01-16 03:58:08.455731,192.168.1.49,user_006,FILE_ACCESS,INFO,200,148.16,Success: FILE_ACCESS completed normally. Response time: 148.16ms,0
2025-01-16 04:18:39.455731,192.168.1.34,user_012,SYSTEM_UPDATE,ERROR,401,275.39,Client Error: SYSTEM_UPDATE request failed with status 401. Response time: 275.39ms,0
2025-01-16 04:22:43.455731,192.168.1.25,user_002,LOGOUT,INFO,200,210.35,Success: LOGOUT completed normally. Response time: 210.35ms,0
2025-01-16 04:27:50.455731,192.168.1.49,user_008,SYSTEM_UPDATE,INFO,201,108.22,Success: SYSTEM_UPDATE completed normally. Response time: 108.22ms,0
2025-01-16 04:37:42.455731,192.168.1.40,user_010,LOGOUT,INFO,200,278.26,Success: LOGOUT completed normally. Response time: 278.26ms,0
2025-01-16 05:15:50.455731,192.168.1.49,user_018,FILE_ACCESS,INFO,200,270.02,Success: FILE_ACCESS completed normally. Response time: 270.02ms,0
2025-01-16 05:23:32.455731,192.168.1.30,user_014,SYSTEM_UPDATE,INFO,200,245.35,Success: SYSTEM_UPDATE completed normally. Response time: 245.35ms,0
2025-01-16 05:36:58.455731,192.168.1.22,user_009,FILE_ACCESS,INFO,200,213.48,Success: FILE_ACCESS completed normally. Response time: 213.48ms,0
2025-01-16 05:38:05.455731,192.168.1.22,user_011,SYSTEM_UPDATE,INFO,200,234.51,Success: SYSTEM_UPDATE completed normally. Response time: 234.51ms,0
2025-01-16 05:41:51.455731,192.168.1.31,user_003,FILE_ACCESS,INFO,200,195.67,Success: FILE_ACCESS completed normally. Response time: 195.67ms,0
2025-01-16 05:49:35.455731,192.168.1.31,user_016,LOGOUT,INFO,200,167.18,Success: LOGOUT completed normally. Response time: 167.18ms,0
2025-01-16 05:53:23.455731,192.168.1.3,user_006,LOGIN,CRITICAL,500,244.57,Server Error: LOGIN failed with status 500. Response time: 244.57ms,1
2025-01-16 06:20:21.455731,192.168.1.4,user_008,FILE_ACCESS,INFO,200,172.5,Success: FILE_ACCESS completed normally. Response time: 172.50ms,0
2025-01-16 06:22:25.455731,192.168.1.48,user_009,LOGOUT,INFO,200,212.99,Success: LOGOUT completed normally. Response time: 212.99ms,0
2025-01-16 06:32:45.455731,192.168.1.4,user_002,DATABASE_QUERY,INFO,200,263.74,Success: DATABASE_QUERY completed normally. Response time: 263.74ms,0
2025-01-16 06:33:11.455731,192.168.1.41,user_009,LOGIN,INFO,200,175.6,Success: LOGIN completed normally. Response time: 175.60ms,0
2025-01-16 06:33:45.455731,192.168.1.38,user_020,API_CALL,INFO,200,178.09,Success: API_CALL completed normally. Response time: 178.09ms,0
2025-01-16 06:40:48.455731,192.168.1.15,user_005,API_CALL,INFO,200,147.6,Success: API_CALL completed normally. Response time: 147.60ms,0
2025-01-16 06:49:34.455731,192.168.1.23,user_007,FILE_ACCESS,ERROR,400,159.25,Client Error: FILE_ACCESS request failed with status 400. Response time: 159.25ms,0
2025-01-16 06:55:04.455731,192.168.1.27,user_017,LOGOUT,INFO,200,268.11,Success: LOGOUT completed normally. Response time: 268.11ms,0
2025-01-16 06:57:02.455731,192.168.1.33,user_004,LOGOUT,INFO,200,141.09,Success: LOGOUT completed normally. Response time: 141.09ms,0
2025-01-16 07:07:15.455731,192.168.1.8,user_012,DATABASE_QUERY,INFO,200,253.17,Success: DATABASE_QUERY completed normally. Response time: 253.17ms,0
2025-01-16 07:21:23.455731,192.168.1.50,user_001,LOGOUT,INFO,200,250.38,Success: LOGOUT completed normally. Response time: 250.38ms,0
2025-01-16 07:26:45.455731,192.168.1.3,user_019,API_CALL,ERROR,400,143.28,Client Error: API_CALL request failed with status 400. Response time: 143.28ms,0
2025-01-16 07:34:39.455731,192.168.1.26,user_011,LOGIN,INFO,201,260.59,Success: LOGIN completed normally. Response time: 260.59ms,0
2025-01-16 07:38:29.455731,192.168.1.15,user_002,API_CALL,INFO,200,191.16,Success: API_CALL completed normally. Response time: 191.16ms,0
2025-01-16 07:39:06.455731,192.168.1.33,user_018,DATABASE_QUERY,INFO,201,197.12,Success: DATABASE_QUERY completed normally. Response time: 197.12ms,0
2025-01-16 07:45:38.455731,192.168.1.48,user_018,LOGOUT,INFO,200,130.0,Success: LOGOUT completed normally. Response time: 130.00ms,0
2025-01-16 08:00:55.455731,192.168.1.43,user_019,SYSTEM_UPDATE,INFO,200,179.75,Success: SYSTEM_UPDATE completed normally. Response time: 179.75ms,0
2025-01-16 08:09:36.455731,192.168.1.25,user_008,FILE_ACCESS,INFO,200,167.57,Success: FILE_ACCESS completed normally. Response time: 167.57ms,0
2025-01-16 08:15:27.455731,192.168.1.5,user_003,API_CALL,INFO,200,222.65,Success: API_CALL completed normally. Response time: 222.65ms,0
2025-01-16 08:18:41.455731,192.168.1.19,user_010,DATABASE_QUERY,INFO,200,186.73,Success: DATABASE_QUERY completed normally. Response time: 186.73ms,0
2025-01-16 08:21:07.455731,192.168.1.1,user_006,FILE_ACCESS,INFO,200,210.9,Success: FILE_ACCESS completed normally. Response time: 210.90ms,0
2025-01-16 08:26:37.455731,192.168.1.31,user_006,FILE_ACCESS,INFO,200,226.11,Success: FILE_ACCESS completed normally. Response time: 226.11ms,0
2025-01-16 08:29:16.455731,192.168.1.35,user_014,LOGIN,INFO,201,138.35,Success: LOGIN completed normally. Response time: 138.35ms,0
2025-01-16 08:29:24.455731,192.168.1.38,user_007,SYSTEM_UPDATE,INFO,201,177.48,Success: SYSTEM_UPDATE completed normally. Response time: 177.48ms,0
2025-01-16 08:30:32.455731,192.168.1.50,user_017,API_CALL,INFO,200,232.43,Success: API_CALL completed normally. Response time: 232.43ms,0
2025-01-16 08:41:41.455731,192.168.1.24,user_020,LOGOUT,INFO,200,191.63,Success: LOGOUT completed normally. Response time: 191.63ms,0
2025-01-16 08:50:27.455731,192.168.1.8,user_005,SYSTEM_UPDATE,INFO,200,183.16,Success: SYSTEM_UPDATE completed normally. Response time: 183.16ms,0
2025-01-16 08:51:48.455731,192.168.1.49,user_014,API_CALL,INFO,200,107.18,Success: API_CALL completed normally. Response time: 107.18ms,0
2025-01-16 09:09:59.455731,192.168.1.9,user_011,SYSTEM_UPDATE,INFO,200,146.95,Success: SYSTEM_UPDATE completed normally. Response time: 146.95ms,0
2025-01-16 09:15:19.455731,192.168.1.41,user_017,DATABASE_QUERY,CRITICAL,500,299.78,Server Error: DATABASE_QUERY failed with status 500. Response time: 299.78ms,1
2025-01-16 09:17:07.455731,192.168.1.19,user_009,SYSTEM_UPDATE,INFO,200,206.95,Success: SYSTEM_UPDATE completed normally. Response time: 206.95ms,0
2025-01-16 09:23:45.455731,192.168.1.50,user_013,LOGIN,INFO,200,217.37,Success: LOGIN completed normally. Response time: 217.37ms,0
2025-01-16 09:29:12.455731,192.168.1.26,user_003,SYSTEM_UPDATE,ERROR,400,161.18,Client Error: SYSTEM_UPDATE request failed with status 400. Response time: 161.18ms,0
2025-01-16 09:59:39.455731,192.168.1.24,user_011,DATABASE_QUERY,INFO,200,179.75,Success: DATABASE_QUERY completed normally. Response time: 179.75ms,0
2025-01-16 10:01:36.455731,192.168.1.20,user_008,LOGOUT,INFO,200,158.22,Success: LOGOUT completed normally. Response time: 158.22ms,0
2025-01-16 10:15:49.455731,192.168.1.36,user_003,API_CALL,INFO,200,196.03,Success: API_CALL completed normally. Response time: 196.03ms,0
2025-01-16 10:28:35.455731,192.168.1.5,user_012,LOGIN,INFO,201,215.22,Success: LOGIN completed normally. Response time: 215.22ms,0
2025-01-16 10:31:34.455731,192.168.1.48,user_015,LOGIN,INFO,200,214.41,Success: LOGIN completed normally. Response time: 214.41ms,0
2025-01-16 10:33:03.455731,192.168.1.21,user_015,LOGIN,INFO,200,171.38,Success: LOGIN completed normally. Response time: 171.38ms,0
2025-01-16 10:48:42.455731,192.168.1.41,user_003,DATABASE_QUERY,INFO,200,151.22,Success: DATABASE_QUERY completed normally. Response time: 151.22ms,0
2025-01-16 10:53:41.455731,192.168.1.15,user_014,DATABASE_QUERY,INFO,200,125.1,Success: DATABASE_QUERY completed normally. Response time: 125.10ms,0
2025-01-16 10:55:05.455731,192.168.1.15,user_017,SYSTEM_UPDATE,INFO,200,199.6,Success: SYSTEM_UPDATE completed normally. Response time: 199.60ms,0
2025-01-16 10:55:07.455731,192.168.1.3,user_005,FILE_ACCESS,INFO,200,180.34,Success: FILE_ACCESS completed normally. Response time: 180.34ms,0
2025-01-16 10:57:40.455731,192.168.1.10,user_018,LOGOUT,INFO,200,273.48,Success: LOGOUT completed normally. Response time: 273.48ms,0
2025-01-16 11:00:35.455731,192.168.1.17,user_017,LOGOUT,INFO,200,168.98,Success: LOGOUT completed normally. Response time: 168.98ms,0
2025-01-16 11:10:02.455731,192.168.1.18,user_018,SYSTEM_UPDATE,INFO,200,311.08,Success: SYSTEM_UPDATE completed normally. Response time: 311.08ms,0
2025-01-16 11:10:59.455731,192.168.1.38,user_012,LOGIN,INFO,200,179.44,Success: LOGIN completed normally. Response time: 179.44ms,0
2025-01-16 11:19:20.455731,192.168.1.6,user_013,LOGIN,INFO,200,182.48,Success: LOGIN completed normally. Response time: 182.48ms,0
2025-01-16 11:24:52.455731,192.168.1.40,user_020,SYSTEM_UPDATE,INFO,200,224.54,Success: SYSTEM_UPDATE completed normally. Response time: 224.54ms,0
2025-01-16 11:35:26.455731,192.168.1.50,user_005,DATABASE_QUERY,INFO,200,263.21,Success: DATABASE_QUERY completed normally. Response time: 263.21ms,0
2025-01-16 11:38:07.455731,192.168.1.29,user_010,LOGIN,INFO,200,227.34,Success: LOGIN completed normally. Response time: 227.34ms,0
2025-01-16 11:42:53.455731,192.168.1.17,user_006,FILE_ACCESS,INFO,200,212.06,Success: FILE_ACCESS completed normally. Response time: 212.06ms,0
2025-01-16 11:48:17.455731,192.168.1.46,user_005,FILE_ACCESS,INFO,200,147.46,Success: FILE_ACCESS completed normally. Response time: 147.46ms,0
2025-01-16 12:15:14.455731,192.168.1.35,user_018,FILE_ACCESS,INFO,200,254.82,Success: FILE_ACCESS completed normally. Response time: 254.82ms,0
2025-01-16 12:22:01.455731,192.168.1.47,user_017,LOGOUT,CRITICAL,503,272.02,Server Error: LOGOUT failed with status 503. Response time: 272.02ms,1
2025-01-16 12:26:11.455731,192.168.1.39,user_019,FILE_ACCESS,INFO,200,174.29,Success: FILE_ACCESS completed normally. Response time: 174.29ms,0
2025-01-16 12:26:35.455731,192.168.1.9,user_017,LOGOUT,INFO,200,210.81,Success: LOGOUT completed normally. Response time: 210.81ms,0
2025-01-16 12:40:02.455731,192.168.1.49,user_009,DATABASE_QUERY,INFO,200,133.69,Success: DATABASE_QUERY completed normally. Response time: 133.69ms,0
2025-01-16 12:40:59.455731,192.168.1.32,user_019,DATABASE_QUERY,INFO,200,212.27,Success: DATABASE_QUERY completed normally. Response time: 212.27ms,0
2025-01-16 12:43:12.455731,192.168.1.44,user_011,DATABASE_QUERY,INFO,200,193.65,Success: DATABASE_QUERY completed normally. Response time: 193.65ms,0
2025-01-16 12:45:33.455731,192.168.1.13,user_015,LOGIN,INFO,200,130.19,Success: LOGIN completed normally. Response time: 130.19ms,0
2025-01-16 13:04:19.455731,192.168.1.8,user_015,LOGIN,INFO,200,166.75,Success: LOGIN completed normally. Response time: 166.75ms,0
2025-01-16 13:15:36.455731,192.168.1.1,user_012,API_CALL,CRITICAL,500,213.69,Server Error: API_CALL failed with status 500. Response time: 213.69ms,1
2025-01-16 13:18:41.455731,192.168.1.43,user_012,DATABASE_QUERY,ERROR,401,170.72,Client Error: DATABASE_QUERY request failed with status 401. Response time: 170.72ms,0
2025-01-16 13:19:35.455731,192.168.1.35,user_006,LOGIN,INFO,200,122.98,Success: LOGIN completed normally. Response time: 122.98ms,0
2025-01-16 13:20:12.455731,192.168.1.17,user_012,SYSTEM_UPDATE,INFO,200,258.42,Success: SYSTEM_UPDATE completed normally. Response time: 258.42ms,0
2025-01-16 13:45:47.455731,192.168.1.14,user_019,LOGIN,INFO,200,215.71,Success: LOGIN completed normally. Response time: 215.71ms,0
2025-01-16 13:52:20.455731,192.168.1.5,user_020,LOGOUT,INFO,200,277.17,Success: LOGOUT completed normally. Response time: 277.17ms,0
2025-01-16 13:52:24.455731,192.168.1.5,user_006,API_CALL,ERROR,401,181.57,Client Error: API_CALL request failed with status 401. Response time: 181.57ms,0
2025-01-16 14:16:25.455731,192.168.1.12,user_005,LOGIN,ERROR,401,150.26,Client Error: LOGIN request failed with status 401. Response time: 150.26ms,0
2025-01-16 14:20:11.455731,192.168.1.33,user_005,API_CALL,INFO,200,204.05,Success: API_CALL completed normally. Response time: 204.05ms,0
2025-01-16 14:30:25.455731,192.168.1.45,user_004,FILE_ACCESS,INFO,200,166.9,Success: FILE_ACCESS completed normally. Response time: 166.90ms,0
2025-01-16 14:38:41.455731,192.168.1.38,user_001,LOGOUT,INFO,200,218.11,Success: LOGOUT completed normally. Response time: 218.11ms,0
2025-01-16 14:55:14.455731,192.168.1.46,user_016,LOGOUT,INFO,201,246.42,Success: LOGOUT completed normally. Response time: 246.42ms,0
2025-01-16 15:09:11.455731,192.168.1.26,user_002,DATABASE_QUERY,ERROR,400,176.36,Client Error: DATABASE_QUERY request failed with status 400. Response time: 176.36ms,0
2025-01-16 15:27:54.455731,192.168.1.14,user_007,SYSTEM_UPDATE,INFO,200,143.11,Success: SYSTEM_UPDATE completed normally. Response time: 143.11ms,0
2025-01-16 15:31:32.455731,192.168.1.17,user_009,SYSTEM_UPDATE,INFO,200,188.71,Success: SYSTEM_UPDATE completed normally. Response time: 188.71ms,0
2025-01-16 15:32:15.455731,192.168.1.18,user_014,LOGIN,ERROR,404,238.64,Client Error: LOGIN request failed with status 404. Response time: 238.64ms,0
2025-01-16 15:42:11.455731,192.168.1.47,user_010,API_CALL,INFO,200,128.19,Success: API_CALL completed normally. Response time: 128.19ms,0
2025-01-16 16:01:17.455731,192.168.1.20,user_011,DATABASE_QUERY,INFO,200,138.19,Success: DATABASE_QUERY completed normally. Response time: 138.19ms,0
2025-01-16 16:13:24.455731,192.168.1.3,user_002,SYSTEM_UPDATE,INFO,201,99.07,Success: SYSTEM_UPDATE completed normally. Response time: 99.07ms,0
2025-01-16 16:21:38.455731,192.168.1.26,user_017,DATABASE_QUERY,INFO,200,113.79,Success: DATABASE_QUERY completed normally. Response time: 113.79ms,0
2025-01-16 16:22:12.455731,192.168.1.42,user_002,DATABASE_QUERY,CRITICAL,503,244.03,Server Error: DATABASE_QUERY failed with status 503. Response time: 244.03ms,1
2025-01-16 16:35:09.455731,192.168.1.12,user_013,SYSTEM_UPDATE,INFO,200,194.97,Success: SYSTEM_UPDATE completed normally. Response time: 194.97ms,0
2025-01-16 16:40:11.455731,192.168.1.6,user_015,LOGIN,INFO,200,196.51,Success: LOGIN completed normally. Response time: 196.51ms,0
2025-01-16 16:48:30.455731,192.168.1.30,user_013,FILE_ACCESS,INFO,200,209.77,Success: FILE_ACCESS completed normally. Response time: 209.77ms,0
2025-01-16 16:59:37.455731,192.168.1.22,user_007,LOGIN,INFO,200,84.0,Success: LOGIN completed normally. Response time: 84.00ms,0
2025-01-16 17:31:26.455731,192.168.1.41,user_018,DATABASE_QUERY,INFO,200,136.88,Success: DATABASE_QUERY completed normally. Response time: 136.88ms,0
2025-01-16 17:48:56.455731,192.168.1.24,user_014,LOGIN,INFO,200,198.69,Success: LOGIN completed normally. Response time: 198.69ms,0
2025-01-16 17:57:57.455731,192.168.1.49,user_002,FILE_ACCESS,INFO,200,88.51,Success: FILE_ACCESS completed normally. Response time: 88.51ms,0
2025-01-16 18:00:07.455731,192.168.1.3,user_016,SYSTEM_UPDATE,CRITICAL,503,209.66,Server Error: SYSTEM_UPDATE failed with status 503. Response time: 209.66ms,1
2025-01-16 18:15:42.455731,192.168.1.4,user_005,FILE_ACCESS,INFO,200,166.31,Success: FILE_ACCESS completed normally. Response time: 166.31ms,0
2025-01-16 18:16:13.455731,192.168.1.20,user_017,FILE_ACCESS,INFO,200,170.53,Success: FILE_ACCESS completed normally. Response time: 170.53ms,0
2025-01-16 18:25:47.455731,192.168.1.5,user_004,LOGIN,INFO,200,275.09,Success: LOGIN completed normally. Response time: 275.09ms,0
2025-01-16 18:39:49.455731,192.168.1.10,user_012,API_CALL,ERROR,404,222.7,Client Error: API_CALL request failed with status 404. Response time: 222.70ms,0
2025-01-16 18:40:48.455731,192.168.1.46,user_007,DATABASE_QUERY,ERROR,404,258.73,Client Error: DATABASE_QUERY request failed with status 404. Response time: 258.73ms,0
2025-01-16 18:49:35.455731,192.168.1.23,user_004,FILE_ACCESS,ERROR,401,177.39,Client Error: FILE_ACCESS request failed with status 401. Response time: 177.39ms,0
2025-01-16 18:53:06.455731,192.168.1.38,user_005,DATABASE_QUERY,INFO,200,206.86,Success: DATABASE_QUERY completed normally. Response time: 206.86ms,0
2025-01-16 19:03:16.455731,192.168.1.33,user_013,DATABASE_QUERY,INFO,200,277.41,Success: DATABASE_QUERY completed normally. Response time: 277.41ms,0
2025-01-16 19:29:17.455731,192.168.1.7,user_018,API_CALL,INFO,201,245.66,Success: API_CALL completed normally. Response time: 245.66ms,0
2025-01-16 19:32:26.455731,192.168.1.21,user_001,SYSTEM_UPDATE,INFO,200,184.27,Success: SYSTEM_UPDATE completed normally. Response time: 184.27ms,0
2025-01-16 19:39:16.455731,192.168.1.27,user_001,SYSTEM_UPDATE,INFO,201,218.69,Success: SYSTEM_UPDATE completed normally. Response time: 218.69ms,0
2025-01-16 19:43:13.455731,192.168.1.27,user_018,LOGIN,ERROR,404,196.66,Client Error: LOGIN request failed with status 404. Response time: 196.66ms,0
2025-01-16 19:53:27.455731,192.168.1.46,user_019,LOGOUT,INFO,200,300.85,Success: LOGOUT completed normally. Response time: 300.85ms,0
2025-01-16 19:54:06.455731,192.168.1.2,user_002,DATABASE_QUERY,ERROR,401,181.79,Client Error: DATABASE_QUERY request failed with status 401. Response time: 181.79ms,0
2025-01-16 20:07:36.455731,192.168.1.17,user_012,FILE_ACCESS,INFO,200,209.67,Success: FILE_ACCESS completed normally. Response time: 209.67ms,0
2025-01-16 20:14:37.455731,192.168.1.3,user_020,DATABASE_QUERY,INFO,201,111.6,Success: DATABASE_QUERY completed normally. Response time: 111.60ms,0
2025-01-16 20:23:47.455731,192.168.1.30,user_012,LOGOUT,INFO,201,279.48,Success: LOGOUT completed normally. Response time: 279.48ms,0
2025-01-16 20:25:29.455731,192.168.1.14,user_013,LOGIN,INFO,200,103.38,Success: LOGIN completed normally. Response time: 103.38ms,0
2025-01-16 20:25:51.455731,192.168.1.2,user_017,SYSTEM_UPDATE,INFO,200,164.25,Success: SYSTEM_UPDATE completed normally. Response time: 164.25ms,0
2025-01-16 20:29:12.455731,192.168.1.31,user_006,API_CALL,INFO,200,200.21,Success: API_CALL completed normally. Response time: 200.21ms,0
2025-01-16 20:30:04.455731,192.168.1.29,user_008,API_CALL,INFO,200,188.97,Success: API_CALL completed normally. Response time: 188.97ms,0
2025-01-16 20:30:19.455731,192.168.1.48,user_003,LOGIN,INFO,200,179.46,Success: LOGIN completed normally. Response time: 179.46ms,0
2025-01-16 20:30:22.455731,192.168.1.5,user_012,SYSTEM_UPDATE,INFO,200,161.42,Success: SYSTEM_UPDATE completed normally. Response time: 161.42ms,0
2025-01-16 20:33:30.455731,192.168.1.32,user_016,LOGOUT,INFO,200,172.57,Success: LOGOUT completed normally. Response time: 172.57ms,0
2025-01-16 20:34:21.455731,192.168.1.28,user_008,API_CALL,ERROR,404,188.08,Client Error: API_CALL request failed with status 404. Response time: 188.08ms,0
2025-01-16 20:35:42.455731,192.168.1.16,user_003,LOGIN,ERROR,404,272.19,Client Error: LOGIN request failed with status 404. Response time: 272.19ms,0
2025-01-16 20:43:38.455731,192.168.1.45,user_012,DATABASE_QUERY,CRITICAL,503,235.74,Server Error: DATABASE_QUERY failed with status 503. Response time: 235.74ms,1
2025-01-16 20:45:49.455731,192.168.1.44,user_008,SYSTEM_UPDATE,INFO,200,138.78,Success: SYSTEM_UPDATE completed normally. Response time: 138.78ms,0
2025-01-16 20:49:30.455731,192.168.1.37,user_008,FILE_ACCESS,ERROR,401,226.98,Client Error: FILE_ACCESS request failed with status 401. Response time: 226.98ms,0
2025-01-16 21:17:37.455731,192.168.1.47,user_008,FILE_ACCESS,INFO,200,195.53,Success: FILE_ACCESS completed normally. Response time: 195.53ms,0
2025-01-16 21:57:12.455731,192.168.1.1,user_003,LOGIN,INFO,200,149.29,Success: LOGIN completed normally. Response time: 149.29ms,0
2025-01-16 22:15:24.455731,192.168.1.43,user_008,SYSTEM_UPDATE,INFO,200,126.05,Success: SYSTEM_UPDATE completed normally. Response time: 126.05ms,0
2025-01-16 22:22:19.455731,192.168.1.45,user_003,DATABASE_QUERY,INFO,200,206.01,Success: DATABASE_QUERY completed normally. Response time: 206.01ms,0
2025-01-16 22:38:17.455731,192.168.1.12,user_013,SYSTEM_UPDATE,INFO,200,214.86,Success: SYSTEM_UPDATE completed normally. Response time: 214.86ms,0
2025-01-16 22:38:27.455731,192.168.1.12,user_013,FILE_ACCESS,INFO,200,178.37,Success: FILE_ACCESS completed normally. Response time: 178.37ms,0
2025-01-16 22:42:49.455731,192.168.1.4,user_009,FILE_ACCESS,INFO,200,175.63,Success: FILE_ACCESS completed normally. Response time: 175.63ms,0
2025-01-16 22:44:19.455731,192.168.1.4,user_019,DATABASE_QUERY,INFO,200,130.08,Success: DATABASE_QUERY completed normally. Response time: 130.08ms,0
2025-01-16 22:52:19.455731,192.168.1.44,user_017,LOGOUT,INFO,200,228.81,Success: LOGOUT completed normally. Response time: 228.81ms,0
